datasetID,study,entered.by,genus,species,variety,woody,crop,source.population,provenance.lat,provenance.long,provenance.altitude,continent,no.indiv.collected,year.collected,year.germination,storage.type,storage.time,storage.humidity,storage.temp,treatment,chill.temp,chill.duration,germ.temp,other.treatment,photoperiod,chemical,chemcial.concent,trt.duration,scarification,scarif.type,soaking,soaked.in,soaking.duration,seed.mass.given,respvar,response,error.type,resp.error,reps,n.per.rep,germ.duration,germ.tim.zero,figure,Notes
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,30/20,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,99.077,SE,NA,4,30,7.985,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,30/20,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,98.917,SE,NA,4,30,8.97,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,30/20,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,99.237,SE,NA,4,30,9.975,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,30/20,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,99.077,SE,NA,4,30,10.96,unknown,Figure 4B,
li21,exp 1,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,30/20,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,98.917,SE,NA,4,30,12.002,unknown,Figure 4B,
li21,exp 2,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,30/20,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,98.917,SE,NA,4,30,12.987,unknown,Figure 4B,
li21,exp 2,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,30/20,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,98.917,SE,NA,4,30,13.991,unknown,Figure 4B,
li21,exp 2,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,germ temp,NA,NA,30/20,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,99.237,SE,NA,4,30,14.977,unknown,Figure 4B,
li21,exp 2,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,white light,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,92.778,SE,1.231,4,30,15,unknown,Figure 4C,
li21,exp 2,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,red light,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,94.733,SE,3.518,4,30,15,unknown,Figure 4C,
li21,exp 2,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,yellow light,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,96.687,SE,1.564,4,30,15,unknown,Figure 4C,
li21,exp 2,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,green light,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,95.124,SE,1.954,4,30,15,unknown,Figure 4C,
li21,exp 2,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,blue light,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,97.469,SE,1.955,4,30,15,unknown,Figure 4C,
li21,exp 2,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,dark,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,86.132,SE,4.301,4,30,15,unknown,Figure 4C,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp,1,18-25,20-25,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,83.313,SE,2.852,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp,2,18-25,20-25,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,95.206,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp,3,18-25,20-25,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,91.566,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,room temp,4,18-25,20-25,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,93.265,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,room temp,5,18-25,20-25,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,94.478,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,room temp,6,18-25,20-25,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,94.721,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,room temp,7,18-25,20-25,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,97.633,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,room temp,8,18-25,20-25,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,94.721,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,room temp,9,18-25,20-25,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,90.595,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,room temp,10,18-25,20-25,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,92.294,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,room temp,11,18-25,20-25,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,87.197,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,room temp,12,18-25,20-25,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,80.4,SE,3.156,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,cold,1,18-25,4,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,94.66,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,cold,2,18-25,4,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,95.692,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,cold,3,18-25,4,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,91.323,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,cold,4,18-25,4,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,92.294,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,cold,5,18-25,4,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,94.235,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,cold,6,18-25,4,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,94.721,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,cold,7,18-25,4,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,93.993,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,cold,8,18-25,4,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,96.663,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,cold,9,18-25,4,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,90.352,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,cold,10,18-25,4,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,90.352,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,cold,11,18-25,4,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,87.197,SE,NA,4,30,15,unknown,Figure 4D,
li21,exp 3,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2021,cold,12,18-25,4,long storage,NA,NA,25,NA,16-Aug,NA,NA,NA,N,NA,N,NA,NA,Y,per.germ,92.294,SE,2.852,4,30,15,unknown,Figure 4D,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,NaCl,0,15,N,NA,N,NA,NA,Y,per.germ,97.913,SE,1.371,4,30,15,unknown,Figure 5A,trt.duration - chemical applied during germination
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,NaCl,5844,15,N,NA,N,NA,NA,Y,per.germ,95.309,SE,1.86,4,30,15,unknown,Figure 5A,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,NaCl,17533,15,N,NA,N,NA,NA,Y,per.germ,93.449,SE,1.488,4,30,15,unknown,Figure 5A,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,NaCl,29221,15,N,NA,N,NA,NA,Y,per.germ,86.007,SE,4.465,4,30,15,unknown,Figure 5A,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,NaCl,40910,15,N,NA,N,NA,NA,Y,per.germ,81.171,SE,5.58,4,30,15,unknown,Figure 5A,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,NaCl,52598,15,N,NA,N,NA,NA,Y,per.germ,61.823,SE,5.581,4,30,15,unknown,Figure 5A,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,Na2SO4,0,15,N,NA,N,NA,NA,Y,per.germ,97.123,SE,1.936,4,30,15,unknown,Figure 5B,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,Na2SO4,14204,15,N,NA,N,NA,NA,Y,per.germ,94.557,SE,2.566,4,30,15,unknown,Figure 5B,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,Na2SO4,42612,15,N,NA,N,NA,NA,Y,per.germ,86.859,SE,1.466,4,30,15,unknown,Figure 5B,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,Na2SO4,71020,15,N,NA,N,NA,NA,Y,per.germ,73.296,SE,1.466,4,30,15,unknown,Figure 5B,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,Na2SO4,99428,15,N,NA,N,NA,NA,Y,per.germ,66.331,SE,5.499,4,30,15,unknown,Figure 5B,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,Na2SO4,127836,15,N,NA,N,NA,NA,Y,per.germ,13.912,SE,2.932,4,30,15,unknown,Figure 5B,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,NaHCO3,0,15,N,NA,N,NA,NA,Y,per.germ,94.064,SE,2.968,4,30,15,unknown,Figure 5C,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,NaHCO3,8401,15,N,NA,N,NA,NA,Y,per.germ,76.707,SE,7.83,4,30,15,unknown,Figure 5C,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,NaHCO3,25202,15,N,NA,N,NA,NA,Y,per.germ,71.012,SE,6.407,4,30,15,unknown,Figure 5C,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,NaHCO3,42004,15,N,NA,N,NA,NA,Y,per.germ,56.775,SE,5.695,4,30,15,unknown,Figure 5C,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,NaHCO3,58805,15,N,NA,N,NA,NA,Y,per.germ,35.776,SE,5.339,4,30,15,unknown,Figure 5C,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,NaHCO3,75606,15,N,NA,N,NA,NA,Y,per.germ,30.081,SE,4.627,4,30,15,unknown,Figure 5C,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,Na2CO3,0,15,N,NA,N,NA,NA,Y,per.germ,94.106,SE,2.892,4,30,15,unknown,Figure 5D ,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,Na2CO3,10600,15,N,NA,N,NA,NA,Y,per.germ,74.305,SE,6.12,4,30,15,unknown,Figure 5D ,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,Na2CO3,31800,15,N,NA,N,NA,NA,Y,per.germ,40.822,SE,4.68,4,30,15,unknown,Figure 5D ,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,Na2CO3,53000,15,N,NA,N,NA,NA,Y,per.germ,26.421,SE,4.32,4,30,15,unknown,Figure 5D ,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,Na2CO3,74200,15,N,NA,N,NA,NA,Y,per.germ,10.219,SE,1.8,4,30,15,unknown,Figure 5D ,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,Na2CO3,95400,15,N,NA,N,NA,NA,Y,per.germ,1.578,SE,0.721,4,30,15,unknown,Figure 5D ,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,PEG,0,15,N,NA,N,NA,NA,Y,per.germ,99.587,SE,NA,4,30,15,unknown,Figure 5E ,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,PEG,100114.2303,15,N,NA,N,NA,NA,Y,per.germ,95.006,SE,1.559,4,30,15,unknown,Figure 5E ,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,PEG,200228.4606,15,N,NA,N,NA,NA,Y,per.germ,96.024,SE,1.527,4,30,15,unknown,Figure 5E ,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,PEG,300342.6909,15,N,NA,N,NA,NA,Y,per.germ,87.118,SE,5.344,4,30,15,unknown,Figure 5E ,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,PEG,400456.9212,15,N,NA,N,NA,NA,Y,per.germ,86.355,SE,4.835,4,30,15,unknown,Figure 5E ,
li21,exp 4,JS,Tamarix,ramosissima,NA,Y,N,"Xinjiang Uygur Autonomous Region, China",44.316667 N,86.95 E,429,Asia,NA,2020,2020,room temp dark,NA,NA,NA,Chemical,NA,NA,25,NA,16-Aug,PEG,500571.1515,15,N,NA,N,NA,NA,Y,per.germ,89.663,SE,3.562,4,30,15,unknown,Figure 5E ,
li11 ,exp 1,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,cold strat ,4,4,20/30,Brown seed,24,NaCl,28053,1.975,N,NA,N,NA,NA,N,per.germ,8.076,SE,NA,3,100 + ,1.975,unknown,Figure 2,"Black and brown seeds are produced by the plant, differ in seed coat"
li11 ,exp 1 ,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,cold strat,4,4,20/30,Brown seed,24,NaCl,28053,3.99,N,NA,N,NA,NA,N,per.germ,15.004,SE,NA,3,100 + ,3.99,unknown,Figure 2,
li11 ,exp 1,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,cold strat,4,4,20/30,Brown seed,24,NaCl,28053,6.002,N,NA,N,NA,NA,N,per.germ,15.954,SE,NA,3,100 + ,6.002,unknown,Figure 2,
li11,exp 1,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,cold strat,4,4,20/30,Brown seed,24,NaCl,28053,7.954,N,NA,N,NA,NA,N,per.germ,18.488,SE,NA,3,100 + ,7.954,unknown,Figure 2,
li11,exp 1,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,cold strat,4,4,20/30,Brown seed,24,NaCl,28053,9.936,N,NA,N,NA,NA,N,per.germ,20.388,SE,5.028,3,100 + ,9.936,unknown,Figure 2,
li11,exp 1,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,cold strat,4,4,20/30,Brown seed,24,NaCl,28053,11.948,N,NA,N,NA,NA,N,per.germ,27.039,SE,5.701,3,100 + ,11.948,unknown,Figure 2,
li11,exp 1,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,cold strat,4,4,20/30,Brown seed,24,NaCl,28053,13.959,N,NA,N,NA,NA,N,per.germ,34.64,SE,6.967,3,100 + ,13.959,unknown,Figure 2,
li11,exp 1,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,control,NA,NA,20/30,Brown seed,24,NaCl,28053,1.975,N,NA,N,NA,NA,N,per.germ,11.876,SE,NA,3,100 + ,1.975,unknown,Figure 2,
li11,exp 1,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,control,NA,NA,20/30,Brown seed,24,NaCl,28053,3.96,N,NA,N,NA,NA,N,per.germ,11.837,SE,4.711,3,100 + ,3.96,unknown,Figure 2,
li11,exp 1,JS,Atriplex,centralasiatica,NA,N,N,"Huanghua City, Hebei Province, China",NA,NA,NA,Asia,NA,2006,2006,room temp,few days,NA,NA,control,NA,NA,20/30,Brown seed,24,NaCl,28053,5.972,N,NA,N,NA,NA,N,per.germ,13.42,SE,6.334,3,100 + ,5.972,unknown,Figure 2,
